node,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64
Ravi,0.07342605,-0.16585425,0.21774715,0.3877295,-0.10153792,-0.066286966,0.32081535,0.2562565,-0.18933924,0.34644368,0.23955399,-0.3100194,0.2038492,-0.35883892,0.17532858,0.33146566,0.2856375,-0.06363221,-0.11310458,-0.029975403,-0.125528,0.24339636,-0.2133917,-0.48401928,0.20106,0.009521755,-0.33419207,-0.21160752,0.059148464,-0.33727717,-0.13228005,0.13026987,-0.293662,0.0018708218,-0.13731384,0.36926886,0.24290435,0.18322466,0.16977032,0.12102913,-0.05664455,0.19286206,-0.24091719,0.026845876,-0.28267804,-0.28652307,-0.34399134,-0.4652882,0.13967215,0.020472268,0.23705952,-0.38704926,0.38310397,0.42888603,0.643397,-0.28823373,-0.6546917,-0.21095815,-0.10926479,0.23362243,0.0029680394,-0.18065117,0.017241584,-0.013016609
Albert,-0.19814342,-0.11112515,0.2047315,0.3328187,-0.2922273,-0.17572509,0.3326613,0.028225148,0.014328324,0.07571888,0.3534431,-0.4567343,0.06369078,0.019519428,-0.08737262,0.07353876,-0.037816007,-0.043441772,-0.3882695,0.1473993,-0.07931287,0.5660854,-0.008014878,-0.18467866,0.03792886,-0.2310351,-0.2691231,0.045535605,0.25214922,0.21095066,-0.32900587,0.5293103,-0.235593,0.17146976,-0.5823711,0.2787426,0.18455525,-0.121949434,0.30391648,0.18348575,0.069484465,0.03317647,-0.16464926,-0.06662315,0.020393744,-0.28214592,-0.12172056,-0.34678975,-0.11075334,0.040311027,0.6303921,-0.6520888,-0.026528591,-0.10915994,0.43594018,-0.37088442,-0.68558484,-0.19579607,-0.29012427,0.06027046,0.1680782,-0.71884686,0.42333978,0.1620076
Christy,0.13955134,-0.03260572,-0.07259597,0.18778317,-0.0016720423,-0.6324526,0.52783376,0.24895315,0.0542652,0.2972594,0.2591259,0.083688386,0.41123667,-0.20585534,-0.31940413,-0.03493058,-0.14149328,0.26748645,-0.12824751,0.07276614,0.029003602,0.24677116,-0.04966353,-0.37906846,-0.16600314,0.021086551,-0.3404333,-0.108935595,0.07348861,0.1734371,-0.002769165,0.4444953,-0.1459476,-0.15116991,-0.16938885,-0.123289056,0.18436344,-0.18252291,0.34235743,-0.013247207,-0.2452162,0.0015386901,-0.42754266,-0.3185605,0.20880114,-0.13346323,-0.10244983,-0.14226545,-0.012876237,0.5839223,0.39774135,-0.33335656,-0.07504468,0.18323189,0.18641758,-0.10866428,-0.19795337,-0.32335356,-0.14035077,-0.020172112,-0.29936436,-0.28244928,-0.097518176,0.25791514
Review,0.14593823,-0.12338624,0.26567036,0.4309163,-0.057064302,-0.35503173,0.37184432,0.16759168,-0.22870958,0.29246816,0.32705697,-0.046337243,0.3069635,-0.010623861,0.061249513,0.061705984,-0.057254974,-0.1876381,0.2081458,0.14130019,0.26358914,0.3210896,-0.07782018,-0.27967796,-0.1555563,0.23729734,-0.063596934,0.0032684833,0.33630335,-0.5316067,-0.144885,-0.076500624,-0.11611717,-0.13006923,0.1711983,-0.117840566,0.022490086,-0.39600807,-0.2203211,0.26063025,-0.07927878,0.106617115,-0.06455846,-0.19635892,0.16856296,-0.2637017,0.023569003,-0.19888592,0.13763158,-0.08264288,0.21812412,0.18505146,0.123483405,0.16870247,-0.055607572,0.094402134,0.037339937,0.24605493,-0.36001992,0.27712673,-0.18332174,-0.25616315,0.41683915,0.056663193
Hawk,0.034721218,-0.36913007,0.13320956,0.19720405,0.007831771,-0.45557982,0.29590484,0.09556782,0.089119166,0.112461366,0.20451616,0.19943866,-0.053015858,0.15772574,0.1126668,-0.027445545,-0.18709154,0.21134397,-0.12348303,0.33713257,-0.06688037,0.28329805,0.25269789,-0.18542,-0.044961613,0.21588735,-0.1753532,0.18309523,-0.15245488,-0.33964387,0.19063583,0.15399596,-0.48486218,0.05373718,-0.04293081,0.09101256,0.3727455,0.19716346,0.104248755,0.21492097,0.19888769,0.11472873,0.14481099,-0.3699261,0.055367157,-0.03968602,-0.15172157,-0.006954431,-0.23852775,-0.056940004,0.10045555,-0.1299435,0.35801542,-0.17024249,-0.18458037,-0.22555609,0.10897689,-0.08182006,-0.09146665,-0.18601243,-0.17558648,0.06379097,0.2901805,0.4913651
Benjamin,0.23195264,0.19964823,-0.1854401,0.16194546,-0.02359746,-0.7638963,0.46019527,-0.20375769,-0.18972626,0.20111288,0.36911368,0.03970855,-0.31682998,-0.1727635,0.0230152,0.34486088,-0.070994765,-0.36085004,-0.21675198,0.054715432,0.20687136,0.49675018,0.15390226,-0.1765184,0.1511016,0.6292274,0.06350158,0.46609053,-0.22039525,0.05656154,-0.17432325,0.08963441,0.043294486,-0.097320564,0.059021924,0.35075548,-0.3020725,-0.33491752,-0.028054288,0.044124104,-0.05265488,0.3092462,-0.244148,-0.2662497,-0.13499357,0.084152825,0.11341817,-0.23517966,0.005869409,0.0032945059,0.3536349,0.5789926,0.13346547,-0.4074294,0.11168549,0.23782414,-0.14607047,0.029506704,-0.20643894,0.16813523,-0.2530838,-0.47410795,0.1733051,0.13747057
Ricky,0.4461702,-0.37677613,0.1558163,0.05092102,0.21538939,-0.4951502,0.48880973,0.11612021,0.18555875,0.32501054,0.0894787,-0.24915579,0.38021058,0.5150243,0.23574878,-0.2873916,0.06425984,-0.16295749,-0.28278932,0.31796136,0.17961633,0.17374136,-0.25677663,-0.4125241,0.039817292,-0.23658302,-0.380018,-0.0843555,0.60243744,-0.5424831,-0.14333993,0.17574339,-0.18165492,-0.14456493,-0.05066559,0.0009619219,-0.38336012,-0.38770843,0.17425877,0.20478325,-0.1331177,0.048117343,-0.027127588,0.056156714,0.358046,-0.2513516,-0.016408287,-0.36034325,0.013935967,0.24955887,0.61050445,0.7100058,0.06447049,-0.16570732,-0.34528172,-0.010996725,0.3056703,-0.3725277,-0.32775852,-0.016875431,-0.24527262,-0.4778401,0.74250233,-0.095704585
sunny,0.66529286,-0.028320516,0.061870314,0.3733807,-0.19957657,-0.29254004,-0.2576608,0.4084101,0.068756856,0.23299564,-0.15859316,-0.5240645,-0.2571947,-0.18920997,0.24260312,0.7466204,0.20213495,-0.27740562,-0.45210788,0.46652573,0.62626845,0.19623044,0.18749546,0.15197752,0.5616737,0.43749532,0.35993528,0.12249021,0.004483013,-0.2337871,0.33706912,-0.060950056,0.18253088,-0.42681253,-0.22788155,0.20626153,0.0932687,0.34935588,0.18883969,-0.08185985,-0.1993018,0.17254727,-0.26613495,-0.021001672,0.47160202,-0.19132045,0.063849,-0.24819842,0.20769154,0.34267324,-0.086758,0.037212256,0.26356268,0.65188336,0.02802729,0.035974845,0.12431563,-0.016515171,-0.3441506,0.20578408,0.19818838,0.19600625,0.04502702,0.64134413
Robin,0.5297715,0.08390233,-0.016941406,-0.16316634,-0.2289281,-0.025921913,0.019068211,0.017420623,-0.07784239,0.08171051,0.42344445,-0.17792527,-0.039741553,0.09542278,-0.15436335,0.27779755,-0.20576675,0.15450293,-0.22436568,0.21861206,0.09271898,0.28883436,0.29076767,-0.07879508,0.043587096,0.40340272,0.0756562,-0.06439791,0.048172593,-0.17287122,-0.28328127,0.056259364,-0.12323542,-0.023336079,-0.13119386,-0.013789354,-0.089790925,0.2616923,0.31887716,0.30556512,-0.094697796,0.22050944,-0.017202806,-0.16182853,0.44842878,0.10291977,0.07842193,-0.09073465,-0.2076959,-0.14404754,0.5305442,-0.08765405,0.13624504,-0.042062666,0.5201545,0.15295465,-0.12909894,-0.002800176,-0.22303392,0.03483788,-0.22469884,-0.31645533,-0.051788643,0.014319743
Victorvon,0.44110045,-0.15397112,0.19259083,-0.013069817,0.17134687,-0.28239378,-0.06643961,-0.07634719,-0.071846135,0.26033622,0.27188927,0.112586446,0.1896302,0.06782435,0.26231414,0.29872942,-0.006301306,0.0026613714,-0.1782773,0.31411502,0.28953528,0.23987092,0.11292027,-0.048911978,0.033872955,0.3045393,-0.100915775,0.2682916,-0.43785316,-0.48266155,0.05552534,-0.07601551,-0.43434265,0.024002282,0.13893446,0.214986,0.35157305,0.17226528,0.29984912,0.25961235,0.18631567,0.17478581,0.07936494,-0.3843167,-0.05065811,-0.026382694,-0.45839226,-0.027292835,-0.08451556,-0.06711461,-0.008142798,-0.05569514,0.41042924,0.26314268,-0.09467787,-0.19799988,-0.18729214,0.06511085,-0.18199913,-0.010204107,0.030401435,-0.108744435,0.07755735,0.27853882
Matty,0.2189505,0.39322397,0.093706705,0.6919062,-0.21662968,-0.06851934,-0.2624694,-0.1416611,0.05844126,-0.16575684,-0.02781053,-0.7093387,-0.18360044,0.27565026,-0.27762693,0.6270806,-0.49400404,-0.5848787,-0.5585936,0.45344338,0.4772976,0.3791252,0.4000596,-0.0580734,0.37294134,0.37460557,0.15429828,0.27690724,-0.08375,0.2684557,-0.008392368,-0.053067062,-0.05562726,-0.14656785,-0.61603296,-0.041172296,-0.108015984,-0.13085651,0.3300661,-0.20458359,-0.22124547,-0.30172077,-0.22964945,0.1831775,0.57536304,-0.25218523,0.23438498,-0.35719818,-0.029616302,0.49112868,0.0751138,-0.3587455,-0.35453498,0.13432288,0.07282458,-0.068949915,0.18928121,-0.26834688,-0.37366834,0.028415818,0.49144402,-0.028039701,0.29490864,0.109698385
Gene,0.14422764,-0.17157942,0.1280475,0.21153024,-0.17856857,-0.5238657,0.3849537,0.17088187,0.11957058,0.027864642,0.2632627,0.12575744,-0.30320823,-0.06209743,0.037904236,-0.14494908,-0.1589548,0.072424985,-0.16533032,0.15585056,0.41014478,0.21393764,0.31661826,0.051212914,-0.25676683,0.110341586,-0.28685844,0.4496199,0.4417071,0.14315239,-0.039720017,0.34817544,-0.2919697,0.28636009,-0.12882762,-0.511894,-0.4708315,0.3737345,-0.18991333,-0.1270722,0.10023111,-0.23577389,-0.2615255,-0.6857925,0.55987495,-0.2955702,-0.08127298,-0.07453291,-0.26476035,0.30621582,0.3215171,0.033312045,0.35121596,0.13962969,0.5772779,0.029314678,-0.08260101,-0.41736838,-0.1384259,-0.025131997,-0.22932652,0.036674872,0.12077279,-0.033018105
Pamela,0.11940711,-0.020140823,-0.19396785,-0.17871358,0.098083474,-0.22661215,-0.014727693,-0.09863274,-0.2670847,-0.24500458,0.30744568,-0.16460295,-0.17282054,-0.23774305,0.010689506,-0.211583,-0.036810413,-0.06408193,-0.018057093,0.43675622,-0.10993456,0.21983463,0.34735885,-0.20136537,-0.008891187,0.05265232,-0.2181833,-0.04074898,-0.016559567,-0.024135783,0.06178964,0.10624119,0.03176886,0.23934871,-0.35559013,-0.11214886,-0.18063521,-0.046684004,0.39602804,0.27505967,-0.05316987,0.28195024,-0.08381546,-0.04496984,0.30194402,-0.38776815,0.5428698,-0.1118145,-0.12362704,0.055229586,0.2661163,0.087578505,-0.038397938,-0.34816194,0.19806972,-0.00598431,0.26194894,-0.401899,-0.2730875,-0.17343195,-0.079596706,-0.36497846,0.47692114,0.28642133
Hope,-0.010497301,-0.09724231,0.14123945,0.13066527,-0.18756524,-0.16615118,0.3651713,0.16904002,-0.12586139,-0.0054168524,0.18864,0.03244999,-0.23539442,-0.3916698,0.13284846,-0.03330469,-0.08893984,-0.095825434,-0.028790707,0.20780556,-0.28597358,0.18032865,0.4755477,-0.26452512,-0.1770855,0.3212995,0.003772035,-0.103355765,0.36362597,-0.027264118,0.2158057,0.19514641,-0.17499666,0.15393505,0.051075313,0.08043803,0.04923918,0.06645871,0.055663764,-0.19177349,0.19573605,0.3276536,0.1678672,-0.1790227,0.058131333,-0.53590673,0.188773,-0.2861284,0.1674194,0.060004137,0.11264892,0.07927344,0.05122832,0.027841331,0.25335535,0.01401376,0.0057108183,-0.33350497,-0.108606234,-0.23285018,-0.21359378,-0.17962685,0.3904512,0.15612078
Juan,0.21498191,-0.124175206,0.3835517,0.35830766,0.2281845,-0.35331416,0.31706893,-0.17581327,-0.17050375,0.17021888,0.048431948,0.015836986,-0.1465974,0.086446576,0.04798816,-0.07430246,-0.40167478,-0.05212954,0.012667118,0.25661027,-0.18343477,0.43175003,0.23956239,-0.27622268,0.15769655,0.32760283,-0.1228053,0.07378702,0.09278153,-0.09361354,0.20438981,-0.09620924,-0.48488215,0.11059276,-0.062005904,-0.09763183,0.32939097,-0.12322208,0.16883717,0.15538621,0.28096187,-0.0997869,0.15214738,-0.3490318,-0.085696705,0.13224812,-0.072628945,-0.12160245,0.015415429,-0.17130631,0.048151515,-0.13894261,0.023993159,-0.012298313,0.08983329,-0.2711605,0.24372837,0.0029193591,-0.23004776,-0.095909566,-0.049624246,-0.14546059,-0.08275604,0.28047824
nancy,0.188102,0.3576721,0.0020829272,-0.15896419,0.14139073,-0.13876028,0.0286062,0.159619,-0.02567034,0.21642631,0.18956226,-0.03750108,0.19045612,-0.13157472,-0.3052176,0.23950784,-0.083890684,-0.07834223,-0.13618955,0.21755907,0.255622,0.4219124,-0.1509605,-0.28654236,0.13199243,0.3773805,-0.035875287,0.22508003,0.13848767,-0.24834245,0.0056357016,-0.072727226,-0.06518681,-0.38363686,-0.0762692,0.09101312,-0.35730046,-0.0038788917,0.029478205,0.45006853,0.09159329,0.29638514,-0.009379882,-0.17397754,0.30020055,-0.25925523,-0.051815324,-0.31951448,-0.16994187,0.21919894,0.30397677,0.29419994,0.1046816,0.0025021613,0.13631742,-0.14978144,0.122976914,0.08312347,-0.18246177,0.18397854,-0.34019104,0.01432125,0.2089527,0.15530571
Abby,0.20209417,0.10130689,0.17303011,0.28092068,-0.057421383,-0.3593422,0.38796443,0.15706092,-0.3667379,0.15741582,0.43606585,0.16244751,-0.09476977,-0.116866544,0.10450851,0.1473897,0.006648881,0.04518752,-0.20913082,0.36440906,-0.018203322,0.153553,0.042655032,-0.16484034,0.05095014,0.26379913,-0.18400346,0.023384813,0.17048198,-0.025337389,0.0784143,0.009067172,-0.17052317,-0.21428584,0.05210458,0.17101792,0.044077117,-0.15044338,-0.1398528,0.2493626,-0.26274258,0.35125026,0.048697103,-0.24698855,0.17757677,0.06535259,-0.14524442,-0.29188773,0.0031963203,-0.08316183,0.099453084,0.4056236,0.26498428,-0.033314586,0.23561966,-0.0677517,-0.038343612,0.07198775,-0.16455753,0.33678564,-0.067521416,0.10371214,0.043727003,0.19718724
Brandi,0.13593887,-0.16082412,0.26619107,0.281147,0.04347655,-0.5975975,0.045817815,-0.2690478,-0.006655475,0.14243488,0.041453738,0.053851675,-0.1625249,0.091730416,0.21448348,0.08393993,-0.3980736,-0.27175087,-0.13086668,0.2608043,-0.04932748,0.52103615,0.19300216,-0.11856151,-0.03585001,0.5589607,-0.17609319,0.08944828,0.017849097,-0.21310565,0.19777234,-0.17822608,-0.25571847,0.2121134,-0.009694359,-0.045591984,0.2907748,0.0052720397,-0.11823147,0.27460164,0.076668955,-0.024918517,-0.05830105,-0.22822714,0.028508218,-0.0728376,0.049458392,0.056479104,0.07288435,-0.026926523,0.061080992,-0.0974889,0.00894624,-0.06689851,-0.106045045,-0.24074379,0.20495868,0.21760027,-0.19296938,0.05041542,-0.16876456,0.047899086,0.05773642,0.38864234
Lyric,0.3745449,-0.12110525,0.4296331,0.32729837,-0.04985885,-0.4153738,-0.25164214,0.16131464,-0.07008393,0.29337147,-0.07791422,-0.30202788,0.097972766,0.19047889,0.37033695,0.59145504,-0.011001195,-0.21645322,-0.30351403,0.36628193,0.31751662,0.085380614,0.0924955,-0.09510753,0.2967362,0.34062454,-0.04468844,-0.23913087,-0.058557604,-0.10604349,0.23388386,-0.069848284,-0.29170623,-0.18550321,-0.22166632,-0.026480637,0.31923762,0.22099946,0.044234794,0.05760441,-0.16184811,-0.012733331,-0.18386504,-0.1489651,0.010735468,-0.0017302446,-0.2596821,-0.13637614,-0.013129681,0.35441843,0.057888802,-0.18730311,0.08922972,0.32103756,-0.0664444,-0.25008088,0.0053529986,0.18777816,-0.31058377,-0.17737643,0.026433725,0.18355174,0.26928562,0.37230474
lori,0.31065735,-0.6641289,0.3237491,-0.023629325,0.20953195,-0.24235179,-0.09243805,-0.14272983,-0.2777802,-0.23862411,0.12224306,-0.05071606,-0.22420682,-0.028300537,0.108168796,-0.035368092,-0.069304354,-0.26567656,-0.0071839266,0.24735019,0.07640378,0.11393634,0.4428061,-0.24573651,-0.11803189,0.21246612,-0.26804018,-0.029759876,-0.23522455,-0.26431423,0.0687716,0.2623267,-0.57750654,0.2844486,0.0696128,-0.038174268,0.08340477,0.21227348,0.24178858,0.027369395,0.30670568,-0.015372167,0.24511626,-0.064398736,-0.27123597,-0.10476428,-0.16403143,0.11290249,0.07812922,0.057268865,0.054059114,-0.11529632,0.10669571,0.2335511,0.035248663,-0.16953495,0.020107735,-0.09016806,-0.15655217,-0.030889682,0.019622918,-0.041968036,0.34448144,0.11239914
Gonzolean,0.16231374,-0.18342383,0.25808594,0.17725575,0.15731098,-0.41645464,0.05322706,0.1002256,-0.37145185,0.19919056,0.3147595,0.18962747,0.22941321,0.05725599,-0.0069931024,0.1714041,0.04187138,0.056119356,-0.20454323,0.3324691,0.16853881,0.3270737,0.30341846,0.08205267,0.082562886,0.16661376,-0.22983015,0.16089568,-0.060689,-0.31015357,-0.09983419,0.05718139,-0.2541167,0.014193848,-0.09371294,0.3286796,0.16852373,0.16885406,-0.044592254,0.026283354,-0.13158225,0.1876589,0.185234,-0.45959678,0.029906586,-0.08455545,-0.058045525,-0.09547091,-0.072809346,-0.22623384,0.12235499,-0.035116304,0.48885423,0.09752219,0.15856865,-0.27326164,0.07980008,-0.0010473358,-0.29062274,-0.120031275,0.03813953,0.18561485,0.2043855,0.060800664
Ronny,-0.036133382,-0.14777479,0.07156307,0.046803627,0.13120218,-0.4950499,0.21067795,0.13097093,-0.1614463,0.5822596,0.16604988,0.22467537,-0.06020946,0.3076046,-0.39693934,0.15971637,-0.39440173,0.3329762,-0.10286927,0.28905937,-0.26931956,0.48504314,0.1257927,-0.07150613,0.08757131,0.26605746,0.024613792,0.40265605,0.21297285,-0.66703385,0.292713,0.15301579,-0.28838402,0.07181617,0.28293914,-0.030565303,-0.045091987,0.22500628,0.008667838,0.26518723,-0.08248261,0.06392677,-0.025336314,-0.243517,-0.11417148,-0.104620464,0.1994508,-0.14537974,-0.14852627,-0.026450472,-0.003721539,-0.17595406,0.12733395,0.3166,-0.15802069,-0.047581937,0.14330614,-0.2812548,-0.17293794,-0.08531509,-0.58449024,-0.10095605,0.0694032,0.22805022
Mikeh,0.31630525,-0.12810053,0.0310973,0.023920834,-0.14833672,-0.080834605,0.08504736,-0.14354806,-0.50655586,-0.10260015,0.20856337,-0.09300799,0.08259067,-0.29898712,0.2057737,0.33945048,0.30505827,-0.07957909,-0.038058326,0.002959324,0.1700772,0.04708763,0.19315717,-0.35349348,0.10303343,0.39742196,-0.010483128,-0.20458041,-0.05885494,-0.28684488,0.14176907,-0.15030842,-0.05771576,0.0001574527,0.18534745,0.48888993,-0.11779776,0.16448352,0.3443489,0.10569876,0.16850609,0.28797227,0.067551,0.029845959,0.15381955,-0.5643685,0.021512525,0.07317001,0.111511454,0.03340267,0.21568342,0.3042186,-0.029084422,0.42584583,0.22689068,-0.050502628,0.0028094628,-0.3294414,0.008234587,0.12820047,0.14079975,-0.1242642,0.14423661,0.03848735
Julian,0.08881182,-0.12381144,0.16570269,-0.27881783,0.08719339,0.10240379,-0.06645217,-0.092883825,-0.40800366,-0.11855086,0.39725202,-0.055566505,-0.24195698,-0.40306348,0.23658077,0.21571119,0.38907543,-0.13301396,-0.09187207,0.15030186,0.107975066,-0.0786812,0.23139602,-0.331964,-0.0599157,0.2260392,-0.047068406,-0.1886158,-0.092911914,-0.21373183,-0.0075316564,-0.23004143,-0.124567226,-0.18773216,-0.14689358,0.24318324,-0.19151346,0.16691339,0.40121114,0.22795536,0.20888093,0.41501927,0.12356763,0.044379506,0.14336616,-0.4567184,-0.013742631,-0.092099726,0.096295476,0.022810642,0.15555637,0.48624855,0.19795504,0.3132961,0.31055522,-0.0797334,0.19084325,-0.22154705,-0.028356036,0.031771775,-0.0250124,-0.10571378,0.4122954,0.18485978
grandpa,0.21554537,-0.13716331,0.064472936,-0.12602954,-0.047190193,-0.16687459,0.04627635,-0.15715432,-0.3810778,-0.039340273,0.31870165,0.0022730832,-0.3025694,-0.42946473,0.1011396,0.3598497,0.4137261,0.13710833,-0.16474073,0.21852829,0.18838854,-0.08291715,0.11582869,-0.18452284,-0.0434686,0.39024413,-0.04386634,-0.18538153,-0.05604221,-0.28024167,0.02066575,-0.12259542,0.19072434,-0.086976275,0.016962755,0.10278643,-0.14167923,0.31359676,0.38513735,0.28229123,0.2504016,0.27440432,0.2249948,0.17497514,0.058524083,-0.52153146,0.09196432,0.017748518,0.21785422,0.19281064,0.10070168,0.22022817,0.13865261,0.12206571,0.4339818,0.12509581,0.06771314,-0.353915,-0.3761192,0.11774865,-0.0022417852,0.092922285,0.09918421,0.076323256
Cidsue,0.7149257,-0.2524451,0.2598881,0.1661635,0.16720472,-0.32814273,-0.48467603,0.1818943,0.23178603,0.08882622,-0.31778386,-0.44793513,-0.020956313,0.09989577,0.10343084,0.93434525,-0.13575184,-0.33878776,-0.34557167,0.55623835,0.25157204,0.22539446,0.42194015,0.07934235,0.39938956,0.5257754,0.30040485,0.06167491,-0.096439764,0.007983527,0.25582567,0.21669072,-0.3517853,-0.20636302,-0.5298091,0.28619525,0.2811087,0.23741041,0.032047182,-0.056638923,-0.25837496,-0.08639386,-0.15674582,-0.10664372,0.13822688,0.104602344,-0.4390925,-0.17273758,0.10711722,0.5431669,0.10585495,-0.41431898,0.2738715,0.44364658,-0.01313033,-0.25058573,0.27548683,-0.26088256,-0.36778855,-0.33928913,0.1309666,0.25959882,0.22718188,0.6491021
NICK,0.70788085,-0.3926496,0.29565957,0.29921564,0.04877764,-0.39524028,-0.28586134,0.18364348,0.2700468,-0.027032329,-0.3380587,-0.51821625,-0.11294034,0.29489878,0.014268054,0.80569947,-0.13701437,-0.43598756,-0.25800756,0.48630026,0.5078027,0.24662137,0.34514517,0.15578894,0.3671542,0.41433096,0.3503704,-0.09074347,-0.16985078,-0.32063606,0.33809108,0.30934933,-0.42214033,-0.11839262,-0.26400688,0.28724095,0.38679048,0.35500154,0.018991698,-0.24580479,-0.050321534,-0.18457513,-0.25343195,-0.041406956,0.19603516,0.05213864,-0.46474248,-0.11506125,0.29297993,0.6275598,0.022478258,-0.43211988,0.21115158,0.7088576,-0.09240999,-0.22504865,0.05119061,-0.26210412,-0.47077864,-0.154212,-0.02893277,0.24602483,0.1549876,0.49441516
JustinJales,0.15853804,-0.11505026,0.09570667,-0.013945578,0.20234662,-0.2831938,-0.29684523,-0.30337343,-0.1288798,0.18464342,0.100093715,-0.080534674,0.14456578,0.1331197,0.15916651,0.40698203,0.1097739,-0.14131477,-0.2338915,0.47139636,0.56718606,0.14425975,0.07179917,-0.08197585,0.19298775,0.19675061,-0.19882344,0.19292612,-0.36514667,-0.42088786,-0.2690239,0.04314835,-0.2914148,-0.058975477,-0.034625918,0.38197756,0.06776532,0.17550673,0.14809382,0.27059963,0.19864808,0.08530689,0.010953279,-0.08887618,0.05670261,-0.16759017,-0.2728387,-0.030305954,0.14347228,-0.13000761,0.078848034,-0.029858975,0.42352033,0.29956856,0.13683815,-0.30704504,0.08354958,0.013303727,-0.3198653,-0.0059565394,-0.07249507,0.15545346,0.14839844,0.13051222
B006GWO5NE,0.058785018,0.055182543,-0.19814433,0.5051554,-0.4192718,-1.2003971,0.20006579,-0.37324333,-0.7273923,-0.34953076,1.0135382,-0.14100897,-0.18355928,0.89838755,0.7812006,-0.37790433,0.006479728,0.23500825,-0.4914006,0.1768793,0.04550489,1.3576803,-0.1727967,-0.6158805,0.00065544405,0.24358581,0.0031777218,0.6024061,0.2371654,-0.7285654,-0.15087913,0.8757539,-0.7110621,-0.91034174,-0.69013005,-0.7608475,0.5757791,-0.045155447,1.3458251,0.5035643,-0.42960927,0.86386174,-0.095596015,0.3160551,0.6284257,-0.07839312,-0.07655189,-0.12854351,0.6394345,0.8166878,-0.32739785,0.6080391,0.983603,-0.06738637,0.26450554,0.70269215,-0.08725856,-1.0457789,-0.086082175,0.7882094,-0.06569985,0.36611038,-0.33316523,1.2793804
